timestamp,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,noise_level,Emotion Detection,Eye Detection,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status,Emotion Detection,Pitch (Hz),Jitter,Shimmer,Voice State,WPM,Avg Sentence Length,Stutters,Clarity,Task Timestamp
2025-08-13 14:00:43,23.52,995.45,58.07,119.07,298.66,27.85,28.35,3368.94,113,0.000855,Low,fear,CENTER,2183,30,5618.051264,0.8266814947,0.8466361761,0.21370776,0.7312723398,0.4912240505,0.5510847569,-1.770616889,0.1153638363,-0.02897057682,Bad - Slouching,158,0.05178468227,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:44,23.51,995.42,58.08,119.07,298.6,27.67,28.17,3368.94,113,0.001009,Low,fear,CENTER,2169,6,6946.221995,0.8260782361,0.8465776443,0.2137301415,0.7358535528,0.4905573428,0.5532730818,-1.714610815,0.1107240915,-0.02934684604,Bad - Slouching,159,0.06039485931,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:45,23.52,995.41,58.65,119.07,298.62,27.75,28.25,3368.94,109,0.00062,Low,sad,CENTER,2149,-23,5871.304985,0.8243970871,0.8447024822,0.2134379148,0.7436931133,0.4910987914,0.5535434484,-1.596343279,0.1010093689,-0.02781870961,Bad - Slouching,160,0.08318600655,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:47,23.51,995.44,58.01,119.07,298.62,27.73,28.23,3368.94,109,0.000806,Low,neutral,CENTER,2132,-30,9192.388155,0.8240968585,0.8446683288,0.2143044025,0.7434182763,0.4908149838,0.5535642505,-1.73130393,0.1012500525,-0.02838564664,Bad - Slouching,161,0.02363026142,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:48,23.51,995.42,57.43,119.07,298.58,27.67,28.17,3368.94,109,0.000988,Low,sad,CENTER,2108,-33,6046.693311,0.8241113424,0.8450803757,0.2144823968,0.7432938218,0.4900420308,0.5540701747,-1.562195301,0.1017865539,-0.02925483882,Bad - Slouching,162,0.02959623337,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:49,23.5,995.48,58.15,119.07,298.6,27.63,28.13,3368.94,108,0.000555,Low,sad,CENTER,2086,-37,5590.169944,0.8240298033,0.8454717398,0.2146642953,0.7429129481,0.489551872,0.5543810129,-1.612241983,0.1025587916,-0.02979517728,Bad - Slouching,163,0.03167498112,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:50,23.5,995.41,57.89,119.07,298.6,27.79,28.29,3368.94,109,0.000922,Low,neutral,CENTER,2060,-36,6504.805916,0.8246206045,0.8469750285,0.214653492,0.7428157926,0.4889832139,0.5552289486,-1.553123832,0.104159236,-0.03065383434,Bad - Slouching,164,0.03229739666,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:52,23.49,995.44,58.17,119.07,298.6,27.79,28.29,3368.94,110,0.000571,Low,fear,Blinking,2033,-35,6754.628043,0.824532032,0.8469316363,0.2143242806,0.7426935434,0.4888393283,0.5561589599,-1.527365923,0.1042380929,-0.03058882803,Bad - Slouching,165,0.01379547119,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:53,23.5,995.45,57.84,119.07,298.64,27.73,28.23,3368.94,110,0.000506,Low,neutral,CENTER,2004,-41,7403.546447,0.8243498802,0.8464789987,0.2129004896,0.7481134534,0.4889572561,0.5589542985,-1.791003227,0.09836554527,-0.02966792881,Bad - Slouching,166,0.01193985939,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:54,23.49,995.41,58.68,119.07,298.6,27.69,28.19,3368.94,109,0.000369,Low,neutral,CENTER,1973,-39,10354.81638,0.8223022223,0.8409478664,0.2074929178,0.7580889463,0.489086926,0.5619613528,-1.774162889,0.0828589201,-0.02581064403,Bad - Slouching,167,0.04239351749,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:55,23.49,995.44,58.06,119.07,298.64,27.73,28.23,3368.94,109,0.000616,Low,sad,Blinking,1941,-36,8035.07934,0.8189994097,0.8374977112,0.2079026401,0.7552131414,0.4888079762,0.5629900694,-1.724956512,0.08228456974,-0.02464304864,Bad - Slouching,168,0.02254290581,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:56,23.49,995.44,58,119.07,298.6,27.67,28.17,3368.94,107,0.000999,Low,neutral,Blinking,1907,-42,8631.338251,0.8183605075,0.8367986083,0.2089207619,0.7510606647,0.4883207679,0.5633321404,-1.60997653,0.08573794365,-0.02531986684,Bad - Slouching,169,0.01137053967,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:58,23.49,995.45,58.16,119.07,298.6,27.75,28.25,3368.94,106,0.000553,Low,sad,Blinking,1880,-39,6791.538854,0.8183274269,0.8368002176,0.2112166584,0.7442826033,0.4860145152,0.5636079311,-1.636249781,0.09251761436,-0.02875752747,Bad - Slouching,170,0.02177677155,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:00:59,23.48,995.47,58.05,119.07,298.62,27.73,28.23,3368.94,105,0.000545,Low,fear,CENTER,1884,-35,1414.213562,0.8180786371,0.8369474411,0.2163117379,0.7336434722,0.4855580926,0.5645796657,-1.577216625,0.1033039689,-0.03163709491,Bad - Slouching,171,0.0427573204,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:00,23.48,995.43,58.12,119.07,298.62,27.81,28.31,3368.94,104,0.00075,Low,sad,CENTER,1878,-40,1952.562419,0.8181291819,0.8369677663,0.2155712843,0.7358520031,0.4856247008,0.565664053,-1.676054239,0.1011157632,-0.03122553229,Bad - Slouching,172,0.01962172985,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:01,23.47,995.44,58.56,119.07,298.62,27.73,28.23,3368.94,104,0.000541,Low,sad,Blinking,1875,-39,790.569415,0.8193065524,0.840931654,0.217630595,0.7278742194,0.4854949117,0.5668895245,-1.702546477,0.1130574346,-0.03297366202,Bad - Slouching,173,0.004482007027,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:03,23.46,995.44,58.17,119.07,298.6,27.75,28.25,3368.94,104,0.000483,Low,neutral,Blinking,1873,-40,559.0169944,0.8193500638,0.8414793015,0.2179959565,0.7245153189,0.4853284359,0.5687311292,-1.666101694,0.1169639826,-0.03334457427,Bad - Slouching,174,0.01122503281,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:04,23.47,995.46,58.39,119.07,298.6,27.69,28.19,3368.94,104,0.000605,Low,fear,RIGHT,1876,-37,1060.660172,0.8193208575,0.8422138691,0.2179903686,0.7241242528,0.4847556055,0.568898499,-1.766013741,0.1180896163,-0.03390000761,Bad - Slouching,175,0.02595279217,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:05,23.46,995.45,58.17,119.07,298.62,27.69,28.19,3368.94,104,0.001071,Low,fear,RIGHT,1874,-32,1346.291202,0.8208277822,0.8455840945,0.2190874815,0.7232016921,0.4847689271,0.5696409941,-1.748142004,0.1223824024,-0.03518870473,Bad - Slouching,176,0.03418507576,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:06,23.46,995.47,58.31,119.07,298.58,27.79,28.29,3368.94,104,0.000471,Low,fear,CENTER,1872,-30,707.1067812,0.8210800886,0.8498479724,0.2195610702,0.7197570205,0.4847361147,0.5696173906,-1.526687145,0.1300909519,-0.03558446467,Bad - Slouching,177,0.02987341881,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:08,23.46,995.49,58.09,119.07,298.6,27.85,28.35,3368.94,105,0.000505,Low,fear,CENTER,1873,-34,1030.776406,0.8211449385,0.8498036265,0.219321847,0.7195208073,0.4848789275,0.5698141456,-1.56527257,0.1302828193,-0.03535446525,Bad - Slouching,178,0.02745478153,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:09,23.46,995.45,58.16,119.07,298.62,27.63,28.13,3368.94,106,0.000593,Low,fear,CENTER,1869,-35,1030.776406,0.8211496472,0.8511996865,0.2211370766,0.7022378445,0.4849826396,0.5697928071,-1.595633268,0.1489618421,-0.03616072237,Bad - Slouching,179,0.01409368515,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:10,23.46,995.47,58.22,119.07,298.58,27.79,28.29,3368.94,106,0.000589,Low,fear,CENTER,1868,-35,250,0.8217071295,0.8533342481,0.220925808,0.7030342817,0.4855956435,0.5700128675,-1.980615854,0.1502999663,-0.0357208252,Bad - Slouching,180,0.04292042255,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,Began Step 5
2025-08-13 14:01:11,23.47,995.45,58.15,119.07,298.6,27.73,28.23,3368.94,107,0.000517,Low,neutral,CENTER,1871,-35,750,0.8216884732,0.8541865945,0.2199344635,0.7035198212,0.4870650172,0.5699728131,-1.884883642,0.1506667733,-0.03374645114,Bad - Slouching,181,0.02734832764,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:13,23.45,995.45,58.07,119.07,298.6,27.75,28.25,3368.94,107,0.002618,Medium,fear,LEFT,1872,-32,632.455532,0.8221406937,0.8568612337,0.2159736156,0.7109588981,0.4905605912,0.570823133,-1.962225318,0.1459023356,-0.02849656343,Bad - Slouching,182,0.08710763454,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:14,23.47,995.46,58.86,119.07,298.62,27.67,28.17,3368.94,107,0.000616,Low,fear,CENTER,1871,-33,353.5533906,0.8227628469,0.8584679365,0.2148503065,0.7110970616,0.4915676713,0.5708940625,-1.894246459,0.1473708749,-0.02723890543,Bad - Slouching,183,0.06579477787,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:15,23.46,995.46,59.28,119.07,298.6,27.75,28.25,3368.94,107,0.000549,Low,fear,LEFT,1869,-32,745.3559925,0.8234478831,0.8601706028,0.2118119299,0.7179349661,0.4924123883,0.5709501505,-1.86621213,0.1422356367,-0.02521751821,Bad - Slouching,184,0.05411577225,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:16,23.46,995.42,58.15,119.07,298.6,27.79,28.29,3368.94,107,0.000482,Low,fear,CENTER,1872,-28,1000,0.8244190216,0.8607786894,0.2104842216,0.7198196054,0.4927136004,0.5707255602,-1.858464599,0.140959084,-0.02473802119,Bad - Slouching,185,0.02443025112,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:18,23.46,995.47,58.17,119.07,298.58,27.67,28.17,3368.94,107,0.000526,Low,sad,CENTER,1872,-29,250,0.8251825571,0.8634055853,0.2108468711,0.7200393081,0.4924874306,0.5703562498,-1.854617119,0.1433662772,-0.02552728355,Bad - Slouching,186,0.006053304672,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:19,23.46,995.47,57.4,119.07,298.6,27.81,28.31,3368.94,106,0.000541,Low,fear,CENTER,1869,-26,1060.660172,0.8237136006,0.8611364365,0.2114412338,0.7208532691,0.4928359985,0.5692777634,-1.906888723,0.1402831674,-0.02474141866,Bad - Slouching,187,0.01106731892,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:20,23.46,995.46,58.43,119.07,298.58,27.67,28.17,3368.94,106,0.000503,Low,neutral,CENTER,1878,-23,2371.708245,0.8225857615,0.8570505381,0.2128089666,0.7217654586,0.4952844977,0.5656210184,-1.827252626,0.1352850795,-0.02241286635,Bad - Slouching,188,0.01339876652,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:21,23.47,995.49,57.61,119.07,298.62,27.67,28.17,3368.94,106,0.000269,Low,neutral,CENTER,1874,-26,1250,0.8209970593,0.8521360755,0.2133976519,0.7216936946,0.4981094301,0.5651055574,-2.066203117,0.1304423809,-0.01908792555,Bad - Slouching,189,0.03999819756,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:23,23.46,995.47,58.29,119.07,298.6,27.69,28.19,3368.94,106,0.001373,Low,fear,CENTER,1878,-23,1250,0.8194691539,0.8471395969,0.2132152766,0.7243067622,0.4995110035,0.5650385022,-1.976325035,0.1228328347,-0.01683121175,Bad - Slouching,190,0.02357208729,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:24,23.46,995.47,58.71,119.07,298.6,27.79,28.29,3368.94,106,0.001277,Low,neutral,CENTER,1878,-21,500,0.818547368,0.8442633748,0.2132949531,0.7294812799,0.5001674891,0.5644163489,-1.941944361,0.114782095,-0.01575367153,Bad - Slouching,191,0.01746544838,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:25,23.46,995.45,58.26,119.07,298.6,27.75,28.25,3368.94,106,0.001022,Low,sad,CENTER,1889,-14,3259.601203,0.8161848187,0.8356333375,0.2132805288,0.7304602265,0.5011952519,0.5635008216,-1.884109497,0.105173111,-0.01353742182,Bad - Slouching,192,0.004555845261,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:27,23.47,995.49,58.19,119.07,298.6,27.79,28.29,3368.94,106,0.000984,Low,sad,CENTER,1886,-14,750,0.8141132593,0.8335854411,0.2127574384,0.7347809076,0.5031353235,0.562663734,-1.860033751,0.09880453348,-0.01030002534,Bad - Slouching,193,0.006556224823,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:28,23.47,995.46,58.07,119.07,298.62,27.81,28.31,3368.94,108,0.000568,Low,neutral,CENTER,1892,-10,1802.775638,0.8128140569,0.8313394189,0.212713629,0.7343534231,0.5032613873,0.5624982715,-1.936557412,0.09698599577,-0.009502455592,Bad - Slouching,194,0.02592914104,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:29,23.46,995.47,58.2,119.07,298.6,27.81,28.31,3368.94,109,0.001296,Low,neutral,CENTER,1890,-8,707.1067812,0.8122118711,0.8302410245,0.2124088556,0.73495543,0.5038592219,0.5624015927,-2.010017157,0.09528559446,-0.008451141417,Bad - Slouching,195,0.006738424301,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:30,23.46,995.47,58.19,119.07,298.6,27.79,28.29,3368.94,109,0.00059,Low,neutral,CENTER,1896,-6,1581.13883,0.8124817014,0.837171793,0.2121505737,0.7332085967,0.5019325614,0.5637952685,-1.91539228,0.1039631963,-0.01038357615,Bad - Slouching,196,0.005310416222,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:31,23.45,995.47,58.06,119.07,298.58,27.81,28.31,3368.94,109,0.000714,Low,sad,CENTER,1904,-5,2015.564437,0.8129447103,0.8413555622,0.2115927637,0.7344702482,0.5014688373,0.5658792853,-1.970539093,0.106885314,-0.0107998997,Bad - Slouching,197,0.01728591919,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:33,23.47,995.47,57.62,119.07,298.6,27.73,28.23,3368.94,109,0.000526,Low,sad,LEFT,1908,-2,1250,0.8137300611,0.8444814682,0.2116202861,0.7344688177,0.5008220077,0.5665361285,-1.802542448,0.1100126505,-0.01185316592,Bad - Slouching,198,0.0114982605,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:34,23.47,995.48,58.21,119.07,298.58,27.75,28.25,3368.94,108,0.000445,Low,sad,LEFT,1909,-1,353.5533906,0.8142524958,0.8449491858,0.2119493932,0.7347995043,0.4987216592,0.5664714575,-1.750484109,0.1101496816,-0.01437928528,Bad - Slouching,199,0.03721466064,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:35,23.47,995.48,58.2,119.07,298.6,27.81,28.31,3368.94,108,0.001174,Low,sad,CENTER,1910,-1,250,0.8144130707,0.845561862,0.2193021476,0.7280702591,0.4957315922,0.566421628,-1.717239738,0.1174916029,-0.02112601697,Bad - Slouching,200,0.05855548382,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:36,23.47,995.5,58.34,119.07,298.56,27.79,28.29,3368.94,102,0.000486,Low,sad,CENTER,1912,0,745.3559925,0.8148643374,0.8457394838,0.2198637724,0.728069663,0.4950953424,0.5664449334,-1.816844583,0.1176698208,-0.02226871252,Bad - Slouching,201,0.01970953941,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:38,23.47,995.48,59.21,119.07,298.6,27.81,28.31,3368.94,101,0.000797,Low,sad,LEFT,1914,0,500,0.8141095042,0.8414250612,0.2197847813,0.728292048,0.49491781,0.5664848685,-1.601804733,0.1131330132,-0.02202933282,Bad - Slouching,202,0.07374687195,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:39,23.47,995.49,58.39,119.07,298.62,27.81,28.31,3368.94,99,0.001077,Low,sad,LEFT,1913,0,250,0.8138483167,0.8367413282,0.2200517207,0.7282572985,0.4940415025,0.566467464,-1.576867819,0.1084840298,-0.02290851623,Bad - Slouching,203,0.04513492584,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:40,23.47,995.48,58.22,119.07,298.6,27.81,28.31,3368.94,99,0.000667,Low,neutral,LEFT,1917,0,1000,0.8131322861,0.8327571154,0.2200015336,0.7280964255,0.4935646653,0.5662591457,-1.639656663,0.1046606898,-0.02300224453,Bad - Slouching,204,0.0221654892,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:42,23.47,995.5,57.55,119.07,298.6,27.75,28.25,3368.94,99,0.000612,Low,angry,LEFT,1915,0,1000,0.8120237589,0.8324019313,0.2194803506,0.7283880711,0.4933823943,0.566732347,-1.674082398,0.1040138602,-0.02236966044,Bad - Slouching,205,0.008631467819,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:43,23.47,995.48,57.14,119.07,298.62,27.79,28.29,3368.94,99,0.001186,Low,neutral,LEFT,1917,1,559.0169944,0.8119518161,0.8324999213,0.2209115922,0.726280272,0.4924352169,0.5666639805,-1.692798376,0.1062196493,-0.02399648726,Bad - Slouching,206,0.02480924129,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:44,23.48,995.5,58.33,119.07,298.6,27.69,28.19,3368.94,100,0.001011,Low,angry,LEFT,1917,4,750,0.812040925,0.8324862719,0.2201402485,0.7284308076,0.4924235344,0.5665370226,-1.855678201,0.1040554643,-0.02366705239,Bad - Slouching,207,0.05077469349,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:45,23.47,995.47,58.24,119.07,298.62,27.81,28.31,3368.94,101,0.000764,Low,neutral,LEFT,1915,6,707.1067812,0.8119562268,0.8326466084,0.2198302001,0.7288697362,0.4922040403,0.5664508343,-1.773705482,0.1037768722,-0.02368917316,Bad - Slouching,208,0.03936753273,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:47,23.47,995.49,57.99,119.07,298.62,27.75,28.25,3368.94,102,0.000625,Low,neutral,LEFT,1911,9,1250,0.8114455938,0.8328386545,0.2199443877,0.7271803021,0.4917396605,0.5660740137,-1.624491334,0.1056583524,-0.02395533025,Bad - Slouching,209,0.003033065796,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:48,23.47,995.5,58.76,119.07,298.6,27.81,28.31,3368.94,102,0.000582,Low,neutral,LEFT,1905,13,1802.775638,0.8113495708,0.8328979611,0.2193306983,0.7272056937,0.4913030267,0.5659624934,-1.60210228,0.1056922674,-0.02403710783,Bad - Slouching,210,0.01439602375,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:49,23.48,995.48,58.07,119.07,298.6,27.79,28.29,3368.94,102,0.000961,Low,neutral,LEFT,1901,17,1131.37085,0.810877502,0.8327143192,0.2198724747,0.7193953395,0.4911233485,0.5658767223,-1.622595429,0.1133189797,-0.02425163984,Bad - Slouching,211,0.01404058933,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:50,23.48,995.47,58.25,119.07,298.62,27.81,28.31,3368.94,103,0.000977,Low,sad,CENTER,1892,23,3605.551275,0.8107813001,0.8319212198,0.2198195755,0.720631361,0.4910827279,0.5658575296,-1.579340458,0.1112898588,-0.0242177099,Bad - Slouching,212,0.05526754856,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:52,23.49,995.5,58.35,119.07,298.6,27.81,28.31,3368.94,103,0.001029,Low,neutral,LEFT,1884,32,3010.398645,0.8107715845,0.831607163,0.2197700441,0.7218798399,0.4910318851,0.5658394694,-1.581353664,0.1097273231,-0.02423892915,Bad - Slouching,213,0.03847036362,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:53,23.48,995.48,58.31,119.07,298.6,27.79,28.29,3368.94,103,0.000719,Low,neutral,LEFT,1876,37,2358.495283,0.8105072975,0.8310039043,0.2186900377,0.7234578729,0.4911230505,0.5655404329,-1.652632356,0.1075460315,-0.02347561717,Bad - Slouching,214,0.005628204346,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:54,23.46,995.45,58.17,119.07,298.62,27.73,28.23,3368.94,103,0.001317,Low,fear,LEFT,1865,47,2973.213749,0.8106520772,0.8309446573,0.2186788619,0.7242047191,0.4910853803,0.5654556155,-1.638086915,0.1067399383,-0.02358008921,Bad - Slouching,215,0.007196927071,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:55,23.47,995.48,58.7,119.07,298.64,27.81,28.31,3368.94,103,0.00121,Low,neutral,LEFT,1859,53,2828.427125,0.8125745654,0.8336126208,0.2193853557,0.7242879272,0.4904547334,0.5653948188,-1.622080803,0.1093246937,-0.02552522719,Bad - Slouching,216,0.0001029253006,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:57,23.46,995.48,59,119.07,298.62,27.75,28.25,3368.94,103,0.000955,Low,angry,LEFT,1846,63,4100.304867,0.8112854958,0.8329957724,0.2214839458,0.7234649062,0.4892402589,0.5648452044,-1.59415853,0.1095308661,-0.02714446187,Bad - Slouching,217,0.002963614464,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:58,23.47,995.49,58.45,119.07,298.64,27.81,28.31,3368.94,103,0.001274,Low,angry,LEFT,1835,74,3111.269837,0.8107373118,0.8328834772,0.2242829502,0.7151872516,0.4883288741,0.5648286939,-1.588489056,0.1176962256,-0.02918125689,Bad - Slouching,218,0.001427078247,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:01:59,23.47,995.47,58.08,119.07,298.58,27.79,28.29,3368.94,103,0.000947,Low,angry,LEFT,1828,82,3543.381938,0.8107193708,0.832847476,0.225632742,0.7125130892,0.4873323441,0.5630615354,-1.59200561,0.1203343868,-0.03084371239,Bad - Slouching,219,0.01212534904,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:02:00,23.47,995.5,58.08,119.07,298.6,27.81,28.31,3368.94,103,0.001876,Low,sad,LEFT,1816,96,4609.772229,0.8102594614,0.8319126964,0.2218127996,0.7170807123,0.4870497584,0.5622814298,-1.593349457,0.114831984,-0.02898637205,Bad - Slouching,220,0.008947491646,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:02:02,23.47,995.5,58.21,119.07,298.6,27.85,28.35,3368.94,102,0.001591,Low,fear,CENTER,1808,105,3010.398645,0.8097449541,0.8318279386,0.2227684706,0.7149552107,0.4869037271,0.5622629523,-1.579467535,0.1168727279,-0.02935298532,Bad - Slouching,221,0.00852265358,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:02:03,23.46,995.49,58.16,119.07,298.6,27.79,28.29,3368.94,102,0.000886,Low,sad,CENTER,1797,126,4741.307836,0.8094690442,0.832062602,0.2221008539,0.7179460526,0.4869003892,0.5626112819,-1.62341094,0.1141165495,-0.02888455987,Bad - Slouching,222,0.005850481987,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
